,stock_number,sharpe_ratio,total_return
1065,5206,1.6786402821584088,0.41058582019470236
1066,5209,1.7671364249069834,0.3640486696531548
1067,5210,1.005549851039316,0.2687600123114431
1068,5211,4.087521100674671,2.211298759066783
1069,5212,0.9166549491785212,0.22425719034829852
1070,5213,2.5131265051809004,0.46256183826781694
1071,5215,1.9209778858218447,0.764196627964931
1072,5220,0.8487559086249961,0.12937386469541182
1073,5222,inf,0.0
1074,5223,2.525623865801476,0.6186394698230501
1075,5225,3.3557344648578633,2.028377750100172
1076,5227,0.9521863249753487,0.2584269662921348
1077,5230,1.7130468670706815,0.34854336619849363
1078,5234,1.3507373672376004,0.3464566971159692
1079,5236,0.902964470084842,0.20386071478016946
1080,5243,3.556349502119087,1.3513872222443337
1081,5245,2.732437384291367,1.5633166697626697
1082,5251,3.246228208724062,3.582905169701689
1083,5258,2.43931239092477,1.2705928700059486
1084,5263,3.0580552358087374,0.7083669843740662
1085,5269,1.2345633033093226,0.45028182634877084
1086,5272,2.8332599646311127,1.5564512917590638
1087,5274,2.484714068610802,1.6697009314588183
1088,5276,3.8915461553851456,2.5264765544873273
1089,5278,0.9516950528280826,0.316534382621179
1090,5283,1.5142177093477411,0.18677684798003127
1091,5284,2.783955483740628,0.8845850820289073
1092,5285,1.9326619855234257,0.6607219631276766
1093,5287,1.2980224442063972,0.14603456145582044
1094,5288,4.0440811767230604,1.1829334371594538
1095,5289,2.5769893846008993,0.5821233269270164
1096,5291,2.6522867484008152,0.6660270963137092
1097,5299,3.475927885798249,1.3769491656072552
1098,5301,2.6423721684802723,2.1496706021826095
1099,5302,3.482599749711996,1.6219155491325479
1100,5306,4.5012600739782584,1.2342269595183768
1101,5309,3.1369872717833065,1.4703356160617613
1102,5310,1.8938557879794793,0.8026631727132257
1103,5312,1.8576511098587787,0.16164854132708015
1104,5314,-1.0512152650572717,-3.2388373233599372
1105,5315,1.5858613419158727,0.2514462205353661
1106,5321,1.6863601243700097,0.7246872965153807
1107,5324,0.4628542207316413,0.03471459821335742
1108,5328,2.7664784854575157,0.6706694539826376
1109,5340,2.193682457583863,0.5093143032781517
1110,5344,0.47077248909439096,0.05076777509330881
1111,5345,3.0544327824567987,2.216853891996452
1112,5347,3.7776572612213823,1.9751719850789868
1113,5348,3.392286608630818,2.4556830256792224
1114,5351,1.7004133410427713,0.4658286690609456
1115,5353,3.1159364639255425,1.5289613018350625
1116,5355,0.3098866648459524,0.03203779406725346
1117,5356,-0.1537431168630331,-0.03002162790839634
1118,5364,2.746270095116367,1.238829086100714
1119,5371,3.269535580134818,1.0795261850871671
1120,5381,1.0937659980585728,0.2129765862102522
1121,5383,3.1566259629858497,1.3976688537023838
1122,5386,3.0876658475944967,2.1060181292320665
1123,5388,5.113186048529119,2.6579313918482654
1124,5392,3.4513036330304048,0.9618307069359556
